force,strain
14.2243551,49.405
14.2243551,43.532000000000004
14.2243551,37.830999999999996
14.2243551,2.2529999999999997
14.2243551,1.626
14.2243551,1.1820000000000002
14.2243551,241.468
14.2243551,236.005
14.2243551,228.11
14.2243551,178.22899999999998
14.2243551,171.747
14.2243551,165.262
14.2243551,113.583
14.2243551,107.18
14.2243551,100.8
14.2243551,51.261
14.2243551,45.389
14.2243551,39.641999999999996
14.2243551,4.654
14.2243551,3.0860000000000003
14.2243551,2.08
14.2802685,240.815
14.2802685,235.475
14.2802685,227.845
14.2802685,177.69899999999998
14.2802685,171.14
14.2802685,164.576
14.2802685,112.07000000000001
14.2802685,105.52600000000001
14.2802685,98.99300000000001
14.2802685,47.648
14.2802685,41.498000000000005
14.2802685,35.463
14.2802685,2.1220000000000003
14.2802685,1.274
14.2802685,0.811
14.2802685,238.68699999999998
14.2802685,232.978
14.2802685,226.38199999999998
14.2802685,178.175
14.2802685,171.655
14.2802685,165.126
14.2802685,112.923
14.2802685,106.434
14.2802685,99.96
14.2802685,49.596
14.2802685,43.699999999999996
14.2802685,37.981
14.2802685,2.249
14.2802685,1.634
14.2802685,1.187
14.2802685,242.417
14.2802685,236.933
14.2802685,229.007
14.2802685,178.93
14.2802685,172.422
14.2802685,165.912
14.2802685,114.03
14.2802685,107.602
14.2802685,101.196
14.2802685,51.462
14.2802685,45.568999999999996
14.2802685,39.777
14.2802685,4.686
14.2802685,3.1109999999999998
14.2802685,2.085
14.2802685,240.816
14.2802685,235.475
14.2802685,227.845
14.2802685,177.69899999999998
14.2802685,171.14
14.2802685,164.576
14.2802685,112.07000000000001
14.2802685,105.52600000000001
14.2802685,98.99300000000001
14.2802685,47.648999999999994
14.2802685,41.498999999999995
14.2802685,35.462
14.2802685,2.1270000000000002
14.2802685,1.2750000000000001
14.2802685,0.8099999999999999
14.2802685,238.68699999999998
14.2802685,232.978
14.2802685,226.38199999999998
14.2802685,178.175
14.2802685,171.655
14.2802685,165.126
14.2802685,112.923
14.2802685,106.434
14.2802685,99.96
14.2802685,49.599
14.2802685,43.702999999999996
14.2802685,37.98
14.2802685,2.262
14.2802685,1.632
14.2802685,1.187
14.2802685,242.417
14.2802685,236.933
14.2802685,229.007
14.2802685,178.93
14.2802685,172.422
14.2802685,165.912
14.2802685,114.029
14.2802685,107.602
14.2802685,101.196
14.2802685,51.462
14.2802685,45.567
14.2802685,39.798
14.2802685,4.672000000000001
14.2802685,3.098
14.2802685,2.088
14.3214498,241.51000000000002
14.3214498,236.154
14.3214498,228.502
14.3214498,178.212
14.3214498,171.634
14.3214498,165.05
14.3214498,112.393
14.3214498,105.831
14.3214498,99.27799999999999
14.3214498,47.785
14.3214498,41.618
14.3214498,35.565000000000005
14.3214498,2.128
14.3214498,1.278
14.3214498,0.813
14.3214498,239.376
14.3214498,233.649
14.3214498,227.035
14.3214498,178.689
14.3214498,172.15
14.3214498,165.602
14.3214498,113.249
14.3214498,106.74
14.3214498,100.248
14.3214498,49.739
14.3214498,43.82599999999999
14.3214498,38.09
14.3214498,2.2560000000000002
14.3214498,1.639
14.3214498,1.19
14.3214498,243.116
14.3214498,237.616
14.3214498,229.668
14.3214498,179.446
14.3214498,172.919
14.3214498,166.39000000000001
14.3214498,114.358
14.3214498,107.912
14.3214498,101.488
14.3214498,51.611
14.3214498,45.701
14.3214498,39.891999999999996
14.3214498,4.7
14.3214498,3.12
14.3214498,2.091
14.3214498,241.51000000000002
14.3214498,236.154
14.3214498,228.502
14.3214498,178.212
14.3214498,171.634
14.3214498,165.05
14.3214498,112.393
14.3214498,105.831
14.3214498,99.27799999999999
14.3214498,47.787
14.3214498,41.619
14.3214498,35.565000000000005
14.3214498,2.133
14.3214498,1.279
14.3214498,0.812
14.3214498,239.376
14.3214498,233.649
14.3214498,227.035
14.3214498,178.689
14.3214498,172.15
14.3214498,165.602
14.3214498,113.249
14.3214498,106.74
14.3214498,100.248
14.3214498,49.742
14.3214498,43.829
14.3214498,38.089
14.3214498,2.2680000000000002
14.3214498,1.637
14.3214498,1.19
14.3214498,243.116
14.3214498,237.616
14.3214498,229.667
14.3214498,179.446
14.3214498,172.919
14.3214498,166.39000000000001
14.3214498,114.358
14.3214498,107.912
14.3214498,101.488
14.3214498,51.611
14.3214498,45.698
14.3214498,39.913000000000004
14.3214498,4.686
14.3214498,3.107
14.3214498,2.0940000000000003
14.4547938,243.759
14.4547938,238.353
14.4547938,230.629
14.4547938,179.871
14.4547938,173.232
14.4547938,166.587
14.4547938,113.439
14.4547938,106.816
14.4547938,100.202
14.4547938,48.23
14.4547938,42.006
14.4547938,35.896
14.4547938,2.147
14.4547938,1.29
14.4547938,0.821
14.4547938,241.604
14.4547938,235.825
14.4547938,229.149
14.4547938,180.352
14.4547938,173.753
14.4547938,167.144
14.4547938,114.30300000000001
14.4547938,107.734
14.4547938,101.18199999999999
14.4547938,50.202
14.4547938,44.233999999999995
14.4547938,38.445
14.4547938,2.277
14.4547938,1.654
14.4547938,1.201
14.4547938,245.38000000000002
14.4547938,239.829
14.4547938,231.806
14.4547938,181.11599999999999
14.4547938,174.529
14.4547938,167.939
14.4547938,115.423
14.4547938,108.917
14.4547938,102.433
14.4547938,52.091
14.4547938,46.126
14.4547938,40.263
14.4547938,4.743
14.4547938,3.149
14.4547938,2.1100000000000003
14.4547938,243.759
14.4547938,238.353
14.4547938,230.629
14.4547938,179.871
14.4547938,173.232
14.4547938,166.587
14.4547938,113.439
14.4547938,106.816
14.4547938,100.202
14.4547938,48.232
14.4547938,42.006
14.4547938,35.896
14.4547938,2.153
14.4547938,1.291
14.4547938,0.82
14.4547938,241.604
14.4547938,235.825
14.4547938,229.149
14.4547938,180.352
14.4547938,173.753
14.4547938,167.144
14.4547938,114.30300000000001
14.4547938,107.734
14.4547938,101.18199999999999
14.4547938,50.205
14.4547938,44.236999999999995
14.4547938,38.444
14.4547938,2.289
14.4547938,1.652
14.4547938,1.201
14.4547938,245.38000000000002
14.4547938,239.829
14.4547938,231.806
14.4547938,181.11599999999999
14.4547938,174.529
14.4547938,167.939
14.4547938,115.423
14.4547938,108.917
14.4547938,102.433
14.4547938,52.091
14.4547938,46.124
14.4547938,40.285
14.4547938,4.729
14.4547938,3.136
14.4547938,2.113
14.4879993,244.31900000000002
14.4879993,238.9
14.4879993,231.159
14.4879993,180.28400000000002
14.4879993,173.63
14.4879993,166.97
14.4879993,113.7
14.4879993,107.06099999999999
14.4879993,100.433
14.4879993,48.340999999999994
14.4879993,42.102
14.4879993,35.979
14.4879993,2.1519999999999997
14.4879993,1.293
14.4879993,0.823
14.4879993,242.15900000000002
14.4879993,236.367
14.4879993,229.675
14.4879993,180.767
14.4879993,174.15200000000002
14.4879993,167.52800000000002
14.4879993,114.566
14.4879993,107.982
14.4879993,101.414
14.4879993,50.317
14.4879993,44.336
14.4879993,38.533
14.4879993,2.282
14.4879993,1.6580000000000001
14.4879993,1.204
14.4879993,245.944
14.4879993,240.38
14.4879993,232.33800000000002
14.4879993,181.533
14.4879993,174.93
14.4879993,168.32500000000002
14.4879993,115.68799999999999
14.4879993,109.16699999999999
14.4879993,102.668
14.4879993,52.211
14.4879993,46.232
14.4879993,40.355000000000004
14.4879993,4.754
14.4879993,3.156
14.4879993,2.115
14.4879993,244.31900000000002
14.4879993,238.9
14.4879993,231.159
14.4879993,180.28400000000002
14.4879993,173.63
14.4879993,166.97
14.4879993,113.7
14.4879993,107.06099999999999
14.4879993,100.433
14.4879993,48.342
14.4879993,42.103
14.4879993,35.978
14.4879993,2.158
14.4879993,1.294
14.4879993,0.8220000000000001
14.4879993,242.15900000000002
14.4879993,236.367
14.4879993,229.675
14.4879993,180.767
14.4879993,174.15200000000002
14.4879993,167.52800000000002
14.4879993,114.566
14.4879993,107.982
14.4879993,101.414
14.4879993,50.321000000000005
14.4879993,44.339
14.4879993,38.532000000000004
14.4879993,2.295
14.4879993,1.656
14.4879993,1.204
14.4879993,245.944
14.4879993,240.38
14.4879993,232.33800000000002
14.4879993,181.532
14.4879993,174.93
14.4879993,168.32500000000002
14.4879993,115.68799999999999
14.4879993,109.16699999999999
14.4879993,102.668
14.4879993,52.211
14.4879993,46.230000000000004
14.4879993,40.377
14.4879993,4.74
14.4879993,3.1439999999999997
14.4879993,2.118
14.5042848,244.593
14.5042848,239.169
14.5042848,231.41899999999998
14.5042848,180.487
14.5042848,173.82500000000002
14.5042848,167.157
14.5042848,113.82799999999999
14.5042848,107.182
14.5042848,100.54499999999999
14.5042848,48.395
14.5042848,42.149
14.5042848,36.019000000000005
14.5042848,2.1550000000000002
14.5042848,1.294
14.5042848,0.824
14.5042848,242.432
14.5042848,236.632
14.5042848,229.93300000000002
14.5042848,180.97
14.5042848,174.348
14.5042848,167.71599999999998
14.5042848,114.694
14.5042848,108.10300000000001
14.5042848,101.52799999999999
14.5042848,50.374
14.5042848,44.385999999999996
14.5042848,38.577
14.5042848,2.2840000000000003
14.5042848,1.66
14.5042848,1.206
14.5042848,246.22
14.5042848,240.65
14.5042848,232.6
14.5042848,181.73700000000002
14.5042848,175.12699999999998
14.5042848,168.514
14.5042848,115.818
14.5042848,109.29
14.5042848,102.78399999999999
14.5042848,52.269999999999996
14.5042848,46.284
14.5042848,40.401
14.5042848,4.76
14.5042848,3.1599999999999997
14.5042848,2.118
14.5042848,244.593
14.5042848,239.169
14.5042848,231.41899999999998
14.5042848,180.487
14.5042848,173.82500000000002
14.5042848,167.157
14.5042848,113.82799999999999
14.5042848,107.182
14.5042848,100.54499999999999
14.5042848,48.397
14.5042848,42.15
14.5042848,36.019000000000005
14.5042848,2.161
14.5042848,1.2950000000000002
14.5042848,0.823
14.5042848,242.432
14.5042848,236.632
14.5042848,229.93300000000002
14.5042848,180.97
14.5042848,174.348
14.5042848,167.71599999999998
14.5042848,114.694
14.5042848,108.10300000000001
14.5042848,101.52799999999999
14.5042848,50.377
14.5042848,44.388999999999996
14.5042848,38.576
14.5042848,2.297
14.5042848,1.6580000000000001
14.5042848,1.206
14.5042848,246.22
14.5042848,240.65
14.5042848,232.6
14.5042848,181.73700000000002
14.5042848,175.12699999999998
14.5042848,168.514
14.5042848,115.818
14.5042848,109.29
14.5042848,102.783
14.5042848,52.269
14.5042848,46.282000000000004
14.5042848,40.423
14.5042848,4.745
14.5042848,3.1470000000000002
14.5042848,2.121
14.5650267,245.617
14.5650267,240.171
14.5650267,232.388
14.5650267,181.24300000000002
14.5650267,174.553
14.5650267,167.857
14.5650267,114.304
14.5650267,107.631
14.5650267,100.966
14.5650267,48.598
14.5650267,42.326
14.5650267,36.17
14.5650267,2.164
14.5650267,1.299
14.5650267,0.827
14.5650267,243.44699999999997
14.5650267,237.62300000000002
14.5650267,230.896
14.5650267,181.728
14.5650267,175.078
14.5650267,168.418
14.5650267,115.175
14.5650267,108.556
14.5650267,101.953
14.5650267,50.584
14.5650267,44.572
14.5650267,38.738
14.5650267,2.294
14.5650267,1.667
14.5650267,1.2109999999999999
14.5650267,247.25099999999998
14.5650267,241.65800000000002
14.5650267,233.574
14.5650267,182.49800000000002
14.5650267,175.85999999999999
14.5650267,169.22
14.5650267,116.303
14.5650267,109.747
14.5650267,103.214
14.5650267,52.489
14.5650267,46.477999999999994
14.5650267,40.57
14.5650267,4.779
14.5650267,3.173
14.5650267,2.1270000000000002
14.5650267,245.61800000000002
14.5650267,240.171
14.5650267,232.388
14.5650267,181.24300000000002
14.5650267,174.553
14.5650267,167.857
14.5650267,114.304
14.5650267,107.631
14.5650267,100.967
14.5650267,48.599
14.5650267,42.327000000000005
14.5650267,36.17
14.5650267,2.17
14.5650267,1.3
14.5650267,0.826
14.5650267,243.44699999999997
14.5650267,237.62300000000002
14.5650267,230.896
14.5650267,181.728
14.5650267,175.078
14.5650267,168.418
14.5650267,115.175
14.5650267,108.556
14.5650267,101.95400000000001
14.5650267,50.588
14.5650267,44.574999999999996
14.5650267,38.737
14.5650267,2.307
14.5650267,1.665
14.5650267,1.2109999999999999
14.5650267,247.25099999999998
14.5650267,241.65800000000002
14.5650267,233.574
14.5650267,182.49800000000002
14.5650267,175.85999999999999
14.5650267,169.22
14.5650267,116.303
14.5650267,109.747
14.5650267,103.214
14.5650267,52.488
14.5650267,46.476
14.5650267,40.592
14.5650267,4.765
14.5650267,3.1599999999999997
14.5650267,2.129
14.6383803,246.854
14.6383803,241.38
14.6383803,233.558
14.6383803,182.155
14.6383803,175.432
14.6383803,168.703
14.6383803,114.88
14.6383803,108.173
14.6383803,101.475
14.6383803,48.842999999999996
14.6383803,42.539
14.6383803,36.352
14.6383803,2.175
14.6383803,1.306
14.6383803,0.831
14.6383803,244.673
14.6383803,238.82
14.6383803,232.059
14.6383803,182.643
14.6383803,175.95999999999998
14.6383803,169.267
14.6383803,115.75500000000001
14.6383803,109.10300000000001
14.6383803,102.46700000000001
14.6383803,50.839
14.6383803,44.796
14.6383803,38.933
14.6383803,2.305
14.6383803,1.675
14.6383803,1.2169999999999999
14.6383803,248.49699999999999
14.6383803,242.875
14.6383803,234.75
14.6383803,183.417
14.6383803,176.746
14.6383803,170.072
14.6383803,116.889
14.6383803,110.3
14.6383803,103.73400000000001
14.6383803,52.753
14.6383803,46.712
14.6383803,40.774
14.6383803,4.804
14.6383803,3.189
14.6383803,2.137
14.6383803,246.855
14.6383803,241.38
14.6383803,233.558
14.6383803,182.155
14.6383803,175.432
14.6383803,168.703
14.6383803,114.88
14.6383803,108.173
14.6383803,101.475
14.6383803,48.844
14.6383803,42.54
14.6383803,36.352
14.6383803,2.181
14.6383803,1.307
14.6383803,0.83
14.6383803,244.673
14.6383803,238.82
14.6383803,232.059
14.6383803,182.643
14.6383803,175.95999999999998
14.6383803,169.267
14.6383803,115.75500000000001
14.6383803,109.10300000000001
14.6383803,102.46700000000001
14.6383803,50.843
14.6383803,44.799
14.6383803,38.932
14.6383803,2.318
14.6383803,1.6729999999999998
14.6383803,1.2169999999999999
14.6383803,248.496
14.6383803,242.875
14.6383803,234.75
14.6383803,183.417
14.6383803,176.746
14.6383803,170.072
14.6383803,116.889
14.6383803,110.3
14.6383803,103.73400000000001
14.6383803,52.753
14.6383803,46.71
14.6383803,40.796
14.6383803,4.789000000000001
14.6383803,3.176
14.6383803,2.1399999999999997
14.6710296,247.40500000000003
14.6710296,241.918
14.6710296,234.07899999999998
14.6710296,182.56199999999998
14.6710296,175.823
14.6710296,169.079
14.6710296,115.13600000000001
14.6710296,108.414
14.6710296,101.701
14.6710296,48.952
14.6710296,42.634
14.6710296,36.433
14.6710296,2.1799999999999997
14.6710296,1.3090000000000002
14.6710296,0.833
14.6710296,245.21900000000002
14.6710296,239.353
14.6710296,232.577
14.6710296,183.05
14.6710296,176.352
14.6710296,169.64399999999998
14.6710296,116.013
14.6710296,109.346
14.6710296,102.69500000000001
14.6710296,50.952999999999996
14.6710296,44.896
14.6710296,39.02
14.6710296,2.311
14.6710296,1.6789999999999998
14.6710296,1.219
14.6710296,249.05100000000002
14.6710296,243.417
14.6710296,235.274
14.6710296,183.826
14.6710296,177.14000000000001
14.6710296,170.452
14.6710296,117.15
14.6710296,110.54599999999999
14.6710296,103.965
14.6710296,52.871
14.6710296,46.816
14.6710296,40.865
14.6710296,4.814
14.6710296,3.196
14.6710296,2.142
14.6710296,247.40500000000003
14.6710296,241.919
14.6710296,234.07899999999998
14.6710296,182.56199999999998
14.6710296,175.823
14.6710296,169.079
14.6710296,115.13600000000001
14.6710296,108.414
14.6710296,101.701
14.6710296,48.952999999999996
14.6710296,42.635
14.6710296,36.433
14.6710296,2.186
14.6710296,1.31
14.6710296,0.8320000000000001
14.6710296,245.21900000000002
14.6710296,239.353
14.6710296,232.577
14.6710296,183.05
14.6710296,176.352
14.6710296,169.64399999999998
14.6710296,116.013
14.6710296,109.346
14.6710296,102.696
14.6710296,50.957
14.6710296,44.899
14.6710296,39.019
14.6710296,2.3240000000000003
14.6710296,1.677
14.6710296,1.219
14.6710296,249.05100000000002
14.6710296,243.417
14.6710296,235.274
14.6710296,183.826
14.6710296,177.14000000000001
14.6710296,170.452
14.6710296,117.15
14.6710296,110.54599999999999
14.6710296,103.965
14.6710296,52.87
14.6710296,46.814
14.6710296,40.88699999999999
14.6710296,4.8
14.6710296,3.183
14.6710296,2.1449999999999996
14.690232,247.729
14.690232,242.23499999999999
14.690232,234.386
14.690232,182.801
14.690232,176.053
14.690232,169.29999999999998
14.690232,115.28699999999999
14.690232,108.556
14.690232,101.834
14.690232,49.016
14.690232,42.69
14.690232,36.481
14.690232,2.182
14.690232,1.311
14.690232,0.834
14.690232,245.54
14.690232,239.666
14.690232,232.881
14.690232,183.29
14.690232,176.58300000000003
14.690232,169.86599999999999
14.690232,116.16499999999999
14.690232,109.48899999999999
14.690232,102.83
14.690232,51.019
14.690232,44.955
14.690232,39.071
14.690232,2.314
14.690232,1.681
14.690232,1.221
14.690232,249.377
14.690232,243.73499999999999
14.690232,235.582
14.690232,184.066
14.690232,177.37199999999999
14.690232,170.67499999999998
14.690232,117.303
14.690232,110.691
14.690232,104.101
14.690232,52.94
14.690232,46.876999999999995
14.690232,40.919
14.690232,4.821
14.690232,3.1999999999999997
14.690232,2.1449999999999996
14.690232,247.729
14.690232,242.23499999999999
14.690232,234.386
14.690232,182.801
14.690232,176.053
14.690232,169.29999999999998
14.690232,115.28699999999999
14.690232,108.556
14.690232,101.834
14.690232,49.017
14.690232,42.691
14.690232,36.481
14.690232,2.188
14.690232,1.312
14.690232,0.833
14.690232,245.54
14.690232,239.666
14.690232,232.881
14.690232,183.29
14.690232,176.58300000000003
14.690232,169.86599999999999
14.690232,116.16499999999999
14.690232,109.48899999999999
14.690232,102.83
14.690232,51.023
14.690232,44.958
14.690232,39.07
14.690232,2.327
14.690232,1.6789999999999998
14.690232,1.221
14.690232,249.377
14.690232,243.73499999999999
14.690232,235.58100000000002
14.690232,184.066
14.690232,177.37199999999999
14.690232,170.67499999999998
14.690232,117.303
14.690232,110.691
14.690232,104.101
14.690232,52.94
14.690232,46.875
14.690232,40.941
14.690232,4.806
14.690232,3.1870000000000003
14.690232,2.148
1.4605785,24.63
1.4605785,24.084
1.4605785,23.304
1.4605785,18.175
1.4605785,17.504
1.4605785,16.833
1.4605785,11.462
1.4605785,10.793
1.4605785,10.125
1.4605785,4.872999999999999
1.4605785,4.244000000000001
1.4605785,3.6270000000000002
1.4605785,0.217
1.4605785,0.13
1.4605785,0.083
1.4605785,24.413
1.4605785,23.828999999999997
1.4605785,23.154
1.4605785,18.224
1.4605785,17.557000000000002
1.4605785,16.889
1.4605785,11.549999999999999
1.4605785,10.886000000000001
1.4605785,10.224
1.4605785,5.073
1.4605785,4.470000000000001
1.4605785,3.8850000000000002
1.4605785,0.22999999999999998
1.4605785,0.167
1.4605785,0.12100000000000001
1.4605785,24.794
1.4605785,24.233
1.4605785,23.423
1.4605785,18.301
1.4605785,17.634999999999998
1.4605785,16.969
1.4605785,11.663
1.4605785,11.005
1.4605785,10.35
1.4605785,5.264
1.4605785,4.661
1.4605785,4.068
1.4605785,0.479
1.4605785,0.318
1.4605785,0.213
1.4605785,24.63
1.4605785,24.084
1.4605785,23.304
1.4605785,18.175
1.4605785,17.504
1.4605785,16.833
1.4605785,11.462
1.4605785,10.793
1.4605785,10.125
1.4605785,4.8740000000000006
1.4605785,4.245
1.4605785,3.6270000000000002
1.4605785,0.218
1.4605785,0.13
1.4605785,0.083
1.4605785,24.413
1.4605785,23.828999999999997
1.4605785,23.154
1.4605785,18.224
1.4605785,17.557000000000002
1.4605785,16.889
1.4605785,11.549999999999999
1.4605785,10.886000000000001
1.4605785,10.224
1.4605785,5.073
1.4605785,4.470000000000001
1.4605785,3.8850000000000002
1.4605785,0.23099999999999998
1.4605785,0.167
1.4605785,0.12100000000000001
1.4605785,24.794
1.4605785,24.233
1.4605785,23.423
1.4605785,18.301
1.4605785,17.634999999999998
1.4605785,16.969
1.4605785,11.663
1.4605785,11.005
1.4605785,10.35
1.4605785,5.264
1.4605785,4.661
1.4605785,4.071
1.4605785,0.47800000000000004
1.4605785,0.317
1.4605785,0.21400000000000002
14.7314844,248.42499999999998
14.7314844,242.915
14.7314844,235.044
14.7314844,183.314
14.7314844,176.548
14.7314844,169.776
14.7314844,115.611
14.7314844,108.861
14.7314844,102.12
14.7314844,49.153
14.7314844,42.809999999999995
14.7314844,36.583
14.7314844,2.189
14.7314844,1.314
14.7314844,0.837
14.7314844,246.22899999999998
14.7314844,240.339
14.7314844,233.535
14.7314844,183.805
14.7314844,177.07899999999998
14.7314844,170.343
14.7314844,116.491
14.7314844,109.79700000000001
14.7314844,103.119
14.7314844,51.163
14.7314844,45.080999999999996
14.7314844,39.181000000000004
14.7314844,2.32
14.7314844,1.686
14.7314844,1.224
14.7314844,250.07700000000003
14.7314844,244.42000000000002
14.7314844,236.243
14.7314844,184.583
14.7314844,177.87
14.7314844,171.154
14.7314844,117.63300000000001
14.7314844,111.00200000000001
14.7314844,104.394
14.7314844,53.087999999999994
14.7314844,47.00899999999999
14.7314844,41.034
14.7314844,4.834
14.7314844,3.209
14.7314844,2.151
14.7314844,248.42499999999998
14.7314844,242.915
14.7314844,235.044
14.7314844,183.314
14.7314844,176.548
14.7314844,169.776
14.7314844,115.611
14.7314844,108.861
14.7314844,102.12
14.7314844,49.155
14.7314844,42.809999999999995
14.7314844,36.583
14.7314844,2.1950000000000003
14.7314844,1.315
14.7314844,0.8360000000000001
14.7314844,246.22899999999998
14.7314844,240.339
14.7314844,233.535
14.7314844,183.805
14.7314844,177.07899999999998
14.7314844,170.343
14.7314844,116.491
14.7314844,109.79700000000001
14.7314844,103.119
14.7314844,51.166
14.7314844,45.083999999999996
14.7314844,39.18
14.7314844,2.3329999999999997
14.7314844,1.6840000000000002
14.7314844,1.224
14.7314844,250.07700000000003
14.7314844,244.42000000000002
14.7314844,236.243
14.7314844,184.583
14.7314844,177.87
14.7314844,171.154
14.7314844,117.63300000000001
14.7314844,111.00200000000001
14.7314844,104.394
14.7314844,53.087999999999994
14.7314844,47.007
14.7314844,41.056000000000004
14.7314844,4.819999999999999
14.7314844,3.196
14.7314844,2.154
14.7456108,248.66299999999998
14.7456108,243.148
14.7456108,235.269
14.7456108,183.48999999999998
14.7456108,176.717
14.7456108,169.93800000000002
14.7456108,115.721
14.7456108,108.965
14.7456108,102.218
14.7456108,49.201
14.7456108,42.851
14.7456108,36.618
14.7456108,2.191
14.7456108,1.316
14.7456108,0.837
14.7456108,246.46500000000003
14.7456108,240.57000000000002
14.7456108,233.759
14.7456108,183.981
14.7456108,177.24900000000002
14.7456108,170.507
14.7456108,116.603
14.7456108,109.902
14.7456108,103.218
14.7456108,51.211999999999996
14.7456108,45.123999999999995
14.7456108,39.219
14.7456108,2.322
14.7456108,1.6869999999999998
14.7456108,1.226
14.7456108,250.317
14.7456108,244.65400000000002
14.7456108,236.47
14.7456108,184.76000000000002
14.7456108,178.04100000000003
14.7456108,171.318
14.7456108,117.745
14.7456108,111.10799999999999
14.7456108,104.494
14.7456108,53.139
14.7456108,47.054
14.7456108,41.073
14.7456108,4.8389999999999995
14.7456108,3.2119999999999997
14.7456108,2.153
14.7456108,248.66299999999998
14.7456108,243.148
14.7456108,235.269
14.7456108,183.48999999999998
14.7456108,176.717
14.7456108,169.939
14.7456108,115.721
14.7456108,108.965
14.7456108,102.218
14.7456108,49.202
14.7456108,42.851
14.7456108,36.618
14.7456108,2.197
14.7456108,1.317
14.7456108,0.8360000000000001
14.7456108,246.46500000000003
14.7456108,240.57000000000002
14.7456108,233.759
14.7456108,183.981
14.7456108,177.24900000000002
14.7456108,170.507
14.7456108,116.603
14.7456108,109.902
14.7456108,103.218
14.7456108,51.216
14.7456108,45.126999999999995
14.7456108,39.218
14.7456108,2.335
14.7456108,1.686
14.7456108,1.226
14.7456108,250.317
14.7456108,244.65400000000002
14.7456108,236.47
14.7456108,184.76000000000002
14.7456108,178.04100000000003
14.7456108,171.318
14.7456108,117.745
14.7456108,111.10799999999999
14.7456108,104.494
14.7456108,53.139
14.7456108,47.052
14.7456108,41.095
14.7456108,4.824
14.7456108,3.1990000000000003
14.7456108,2.156
14.8335237,250.145
14.8335237,244.598
14.8335237,236.672
14.8335237,184.584
14.8335237,177.771
14.8335237,170.95200000000003
14.8335237,116.41099999999999
14.8335237,109.615
14.8335237,102.828
14.8335237,49.494
14.8335237,43.105999999999995
14.8335237,36.837
14.8335237,2.204
14.8335237,1.3230000000000002
14.8335237,0.8420000000000001
14.8335237,247.93500000000003
14.8335237,242.00400000000002
14.8335237,235.153
14.8335237,185.078
14.8335237,178.305
14.8335237,171.523
14.8335237,117.298
14.8335237,110.557
14.8335237,103.833
14.8335237,51.517
14.8335237,45.393
14.8335237,39.452
14.8335237,2.3360000000000003
14.8335237,1.697
14.8335237,1.233
14.8335237,251.80899999999997
14.8335237,246.113
14.8335237,237.879
14.8335237,185.862
14.8335237,179.102
14.8335237,172.34
14.8335237,118.447
14.8335237,111.771
14.8335237,105.117
14.8335237,53.455999999999996
14.8335237,47.335
14.8335237,41.318
14.8335237,4.867999999999999
14.8335237,3.231
14.8335237,2.166
14.8335237,250.145
14.8335237,244.598
14.8335237,236.672
14.8335237,184.584
14.8335237,177.771
14.8335237,170.95200000000003
14.8335237,116.41099999999999
14.8335237,109.615
14.8335237,102.828
14.8335237,49.495
14.8335237,43.107
14.8335237,36.836
14.8335237,2.21
14.8335237,1.3239999999999998
14.8335237,0.841
14.8335237,247.93500000000003
14.8335237,242.00400000000002
14.8335237,235.153
14.8335237,185.078
14.8335237,178.305
14.8335237,171.523
14.8335237,117.298
14.8335237,110.557
14.8335237,103.833
14.8335237,51.520999999999994
14.8335237,45.395999999999994
14.8335237,39.451
14.8335237,2.3489999999999998
14.8335237,1.696
14.8335237,1.233
14.8335237,251.80899999999997
14.8335237,246.113
14.8335237,237.879
14.8335237,185.862
14.8335237,179.102
14.8335237,172.34
14.8335237,118.447
14.8335237,111.771
14.8335237,105.117
14.8335237,53.455999999999996
14.8335237,47.332
14.8335237,41.34
14.8335237,4.853
14.8335237,3.219
14.8335237,2.169
14.8461021,250.357
14.8461021,244.805
14.8461021,236.873
14.8461021,184.74
14.8461021,177.921
14.8461021,171.09699999999998
14.8461021,116.50999999999999
14.8461021,109.708
14.8461021,102.915
14.8461021,49.536
14.8461021,43.142999999999994
14.8461021,36.868
14.8461021,2.206
14.8461021,1.3239999999999998
14.8461021,0.843
14.8461021,248.145
14.8461021,242.209
14.8461021,235.352
14.8461021,185.235
14.8461021,178.457
14.8461021,171.669
14.8461021,117.397
14.8461021,110.651
14.8461021,103.92099999999999
14.8461021,51.561
14.8461021,45.432
14.8461021,39.486000000000004
14.8461021,2.338
14.8461021,1.6989999999999998
14.8461021,1.234
14.8461021,252.023
14.8461021,246.32099999999997
14.8461021,238.08100000000002
14.8461021,186.019
14.8461021,179.254
14.8461021,172.486
14.8461021,118.548
14.8461021,111.865
14.8461021,105.20599999999999
14.8461021,53.501999999999995
14.8461021,47.375
14.8461021,41.353
14.8461021,4.872
14.8461021,3.234
14.8461021,2.1679999999999997
14.8461021,250.357
14.8461021,244.805
14.8461021,236.873
14.8461021,184.74
14.8461021,177.921
14.8461021,171.09699999999998
14.8461021,116.50999999999999
14.8461021,109.708
14.8461021,102.915
14.8461021,49.537
14.8461021,43.142999999999994
14.8461021,36.868
14.8461021,2.212
14.8461021,1.325
14.8461021,0.8420000000000001
14.8461021,248.145
14.8461021,242.209
14.8461021,235.352
14.8461021,185.235
14.8461021,178.457
14.8461021,171.669
14.8461021,117.397
14.8461021,110.651
14.8461021,103.92099999999999
14.8461021,51.565
14.8461021,45.435
14.8461021,39.485
14.8461021,2.351
14.8461021,1.697
14.8461021,1.234
14.8461021,252.023
14.8461021,246.32099999999997
